Vegetation,Day,Month,Year,Date,Time,NDVI,CleanedNDVI(>0.15)
Plantago,17,Apr,2000,17/04/2000,15.29089665,0.374,0.374
RichAgrostisFestuca,17,Apr,2000,17/04/2000,15.29089665,0.377,0.377
HolcusAgrostisSphagnum,17,Apr,2000,17/04/2000,15.29089665,0.379,0.379
HolcusPoa,17,Apr,2000,17/04/2000,15.29089665,0.389,0.389
FestucaRubra,17,Apr,2000,17/04/2000,15.29089665,0.393,0.393
Rumex,17,Apr,2000,17/04/2000,15.29089665,0.418,0.418
Lair,17,Apr,2000,17/04/2000,15.29089665,0.423,0.423
HolcusAgrostis,17,Apr,2000,17/04/2000,15.29089665,0.477,0.477
WetHeath,3,May,2000,03/05/2000,15.33470226,NA,NA
Sphagnum,3,May,2000,03/05/2000,15.33470226,NA,NA
Rumex,3,May,2000,03/05/2000,15.33470226,NA,NA
RichAgrostisFestuca,3,May,2000,03/05/2000,15.33470226,NA,NA
PoorAgrostisFestuca,3,May,2000,03/05/2000,15.33470226,NA,NA
Plantago,3,May,2000,03/05/2000,15.33470226,NA,NA
NardusRacomitrium,3,May,2000,03/05/2000,15.33470226,NA,NA
NardusJuncus,3,May,2000,03/05/2000,15.33470226,NA,NA
Molinia,3,May,2000,03/05/2000,15.33470226,NA,NA
Luzula,3,May,2000,03/05/2000,15.33470226,NA,NA
Lair,3,May,2000,03/05/2000,15.33470226,NA,NA
HolcusPoa,3,May,2000,03/05/2000,15.33470226,NA,NA
Holcus,3,May,2000,03/05/2000,15.33470226,NA,NA
HolcusAgrostisSphagnum,3,May,2000,03/05/2000,15.33470226,NA,NA
HolcusAgrostis,3,May,2000,03/05/2000,15.33470226,NA,NA
FestucaRubra,3,May,2000,03/05/2000,15.33470226,NA,NA
Eriophorum,3,May,2000,03/05/2000,15.33470226,NA,NA
DryHeath,3,May,2000,03/05/2000,15.33470226,NA,NA
Cliff,3,May,2000,03/05/2000,15.33470226,NA,NA
AgFesMol,3,May,2000,03/05/2000,15.33470226,NA,NA
WetHeath,10,May,2000,10/05/2000,15.35386721,NA,NA
Sphagnum,10,May,2000,10/05/2000,15.35386721,NA,NA
Rumex,10,May,2000,10/05/2000,15.35386721,NA,NA
RichAgrostisFestuca,10,May,2000,10/05/2000,15.35386721,NA,NA
PoorAgrostisFestuca,10,May,2000,10/05/2000,15.35386721,NA,NA
Plantago,10,May,2000,10/05/2000,15.35386721,NA,NA
NardusRacomitrium,10,May,2000,10/05/2000,15.35386721,NA,NA
NardusJuncus,10,May,2000,10/05/2000,15.35386721,NA,NA
Molinia,10,May,2000,10/05/2000,15.35386721,NA,NA
Luzula,10,May,2000,10/05/2000,15.35386721,NA,NA
Lair,10,May,2000,10/05/2000,15.35386721,NA,NA
HolcusPoa,10,May,2000,10/05/2000,15.35386721,NA,NA
Holcus,10,May,2000,10/05/2000,15.35386721,NA,NA
HolcusAgrostisSphagnum,10,May,2000,10/05/2000,15.35386721,NA,NA
HolcusAgrostis,10,May,2000,10/05/2000,15.35386721,NA,NA
FestucaRubra,10,May,2000,10/05/2000,15.35386721,NA,NA
Eriophorum,10,May,2000,10/05/2000,15.35386721,NA,NA
DryHeath,10,May,2000,10/05/2000,15.35386721,NA,NA
Cliff,10,May,2000,10/05/2000,15.35386721,NA,NA
AgFesMol,10,May,2000,10/05/2000,15.35386721,NA,NA
NardusRacomitrium,11,May,2000,11/05/2000,15.35660507,0.439,0.439
NardusJuncus,11,May,2000,11/05/2000,15.35660507,0.442,0.442
Cliff,11,May,2000,11/05/2000,15.35660507,0.472,0.472
WetHeath,11,May,2000,11/05/2000,15.35660507,0.476,0.476
Molinia,11,May,2000,11/05/2000,15.35660507,0.49,0.49
Eriophorum,11,May,2000,11/05/2000,15.35660507,0.491,0.491
DryHeath,11,May,2000,11/05/2000,15.35660507,0.501,0.501
PoorAgrostisFestuca,11,May,2000,11/05/2000,15.35660507,0.526,0.526
Sphagnum,11,May,2000,11/05/2000,15.35660507,0.529,0.529
AgFesMol,11,May,2000,11/05/2000,15.35660507,0.536,0.536
Luzula,11,May,2000,11/05/2000,15.35660507,0.546,0.546
RichAgrostisFestuca,11,May,2000,11/05/2000,15.35660507,0.551,0.551
Rumex,11,May,2000,11/05/2000,15.35660507,0.562,0.562
HolcusAgrostisSphagnum,11,May,2000,11/05/2000,15.35660507,0.568,0.568
Holcus,11,May,2000,11/05/2000,15.35660507,0.569,0.569
Plantago,11,May,2000,11/05/2000,15.35660507,0.582,0.582
HolcusPoa,11,May,2000,11/05/2000,15.35660507,0.601,0.601
FestucaRubra,11,May,2000,11/05/2000,15.35660507,0.608,0.608
Lair,11,May,2000,11/05/2000,15.35660507,0.622,0.622
HolcusAgrostis,11,May,2000,11/05/2000,15.35660507,0.637,0.637
WetHeath,19,May,2000,19/05/2000,15.37850787,NA,NA
Sphagnum,19,May,2000,19/05/2000,15.37850787,NA,NA
Rumex,19,May,2000,19/05/2000,15.37850787,NA,NA
RichAgrostisFestuca,19,May,2000,19/05/2000,15.37850787,NA,NA
PoorAgrostisFestuca,19,May,2000,19/05/2000,15.37850787,NA,NA
Plantago,19,May,2000,19/05/2000,15.37850787,NA,NA
NardusRacomitrium,19,May,2000,19/05/2000,15.37850787,NA,NA
NardusJuncus,19,May,2000,19/05/2000,15.37850787,NA,NA
Molinia,19,May,2000,19/05/2000,15.37850787,NA,NA
Luzula,19,May,2000,19/05/2000,15.37850787,NA,NA
Lair,19,May,2000,19/05/2000,15.37850787,NA,NA
HolcusPoa,19,May,2000,19/05/2000,15.37850787,NA,NA
Holcus,19,May,2000,19/05/2000,15.37850787,NA,NA
HolcusAgrostisSphagnum,19,May,2000,19/05/2000,15.37850787,NA,NA
HolcusAgrostis,19,May,2000,19/05/2000,15.37850787,NA,NA
FestucaRubra,19,May,2000,19/05/2000,15.37850787,NA,NA
Eriophorum,19,May,2000,19/05/2000,15.37850787,NA,NA
DryHeath,19,May,2000,19/05/2000,15.37850787,NA,NA
Cliff,19,May,2000,19/05/2000,15.37850787,NA,NA
AgFesMol,19,May,2000,19/05/2000,15.37850787,NA,NA
WetHeath,26,May,2000,26/05/2000,15.39767283,NA,NA
Sphagnum,26,May,2000,26/05/2000,15.39767283,NA,NA
Rumex,26,May,2000,26/05/2000,15.39767283,NA,NA
RichAgrostisFestuca,26,May,2000,26/05/2000,15.39767283,NA,NA
PoorAgrostisFestuca,26,May,2000,26/05/2000,15.39767283,NA,NA
Plantago,26,May,2000,26/05/2000,15.39767283,NA,NA
NardusRacomitrium,26,May,2000,26/05/2000,15.39767283,NA,NA
NardusJuncus,26,May,2000,26/05/2000,15.39767283,NA,NA
Molinia,26,May,2000,26/05/2000,15.39767283,NA,NA
Luzula,26,May,2000,26/05/2000,15.39767283,NA,NA
Lair,26,May,2000,26/05/2000,15.39767283,NA,NA
HolcusPoa,26,May,2000,26/05/2000,15.39767283,NA,NA
Holcus,26,May,2000,26/05/2000,15.39767283,NA,NA
HolcusAgrostisSphagnum,26,May,2000,26/05/2000,15.39767283,NA,NA
HolcusAgrostis,26,May,2000,26/05/2000,15.39767283,NA,NA
FestucaRubra,26,May,2000,26/05/2000,15.39767283,NA,NA
Eriophorum,26,May,2000,26/05/2000,15.39767283,NA,NA
DryHeath,26,May,2000,26/05/2000,15.39767283,NA,NA
Cliff,26,May,2000,26/05/2000,15.39767283,NA,NA
AgFesMol,26,May,2000,26/05/2000,15.39767283,NA,NA
WetHeath,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Sphagnum,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Rumex,3,Jun,2000,03/06/2000,15.41957563,NA,NA
RichAgrostisFestuca,3,Jun,2000,03/06/2000,15.41957563,NA,NA
PoorAgrostisFestuca,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Plantago,3,Jun,2000,03/06/2000,15.41957563,NA,NA
NardusRacomitrium,3,Jun,2000,03/06/2000,15.41957563,NA,NA
NardusJuncus,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Molinia,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Luzula,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Lair,3,Jun,2000,03/06/2000,15.41957563,NA,NA
HolcusPoa,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Holcus,3,Jun,2000,03/06/2000,15.41957563,NA,NA
HolcusAgrostisSphagnum,3,Jun,2000,03/06/2000,15.41957563,NA,NA
HolcusAgrostis,3,Jun,2000,03/06/2000,15.41957563,NA,NA
FestucaRubra,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Eriophorum,3,Jun,2000,03/06/2000,15.41957563,NA,NA
DryHeath,3,Jun,2000,03/06/2000,15.41957563,NA,NA
Cliff,3,Jun,2000,03/06/2000,15.41957563,NA,NA
AgFesMol,3,Jun,2000,03/06/2000,15.41957563,NA,NA
HolcusAgrostis,4,Jun,2000,04/06/2000,15.42231348,0.315,0.315
Rumex,4,Jun,2000,04/06/2000,15.42231348,0.366,0.366
HolcusPoa,4,Jun,2000,04/06/2000,15.42231348,0.374,0.374
Lair,4,Jun,2000,04/06/2000,15.42231348,0.392,0.392
Molinia,4,Jun,2000,04/06/2000,15.42231348,0.412,0.412
FestucaRubra,4,Jun,2000,04/06/2000,15.42231348,0.431,0.431
NardusRacomitrium,4,Jun,2000,04/06/2000,15.42231348,0.438,0.438
Cliff,4,Jun,2000,04/06/2000,15.42231348,0.445,0.445
Eriophorum,4,Jun,2000,04/06/2000,15.42231348,0.446,0.446
Holcus,4,Jun,2000,04/06/2000,15.42231348,0.476,0.476
Sphagnum,4,Jun,2000,04/06/2000,15.42231348,0.481,0.481
PoorAgrostisFestuca,4,Jun,2000,04/06/2000,15.42231348,0.528,0.528
WetHeath,4,Jun,2000,04/06/2000,15.42231348,NA,NA
RichAgrostisFestuca,4,Jun,2000,04/06/2000,15.42231348,NA,NA
Plantago,4,Jun,2000,04/06/2000,15.42231348,NA,NA
NardusJuncus,4,Jun,2000,04/06/2000,15.42231348,NA,NA
Luzula,4,Jun,2000,04/06/2000,15.42231348,NA,NA
HolcusAgrostisSphagnum,4,Jun,2000,04/06/2000,15.42231348,NA,NA
DryHeath,4,Jun,2000,04/06/2000,15.42231348,NA,NA
AgFesMol,4,Jun,2000,04/06/2000,15.42231348,NA,NA
RichAgrostisFestuca,5,Jul,2000,05/07/2000,15.50718686,0.441,0.441
Cliff,5,Jul,2000,05/07/2000,15.50718686,0.464,0.464
WetHeath,5,Jul,2000,05/07/2000,15.50718686,0.505,0.505
Holcus,5,Jul,2000,05/07/2000,15.50718686,0.509,0.509
DryHeath,5,Jul,2000,05/07/2000,15.50718686,0.518,0.518
NardusRacomitrium,5,Jul,2000,05/07/2000,15.50718686,0.521,0.521
Rumex,5,Jul,2000,05/07/2000,15.50718686,0.523,0.523
FestucaRubra,5,Jul,2000,05/07/2000,15.50718686,0.552,0.552
NardusJuncus,5,Jul,2000,05/07/2000,15.50718686,0.555,0.555
Sphagnum,5,Jul,2000,05/07/2000,15.50718686,0.571,0.571
HolcusPoa,5,Jul,2000,05/07/2000,15.50718686,0.574,0.574
Eriophorum,5,Jul,2000,05/07/2000,15.50718686,0.581,0.581
Plantago,5,Jul,2000,05/07/2000,15.50718686,0.582,0.582
PoorAgrostisFestuca,5,Jul,2000,05/07/2000,15.50718686,0.585,0.585
Molinia,5,Jul,2000,05/07/2000,15.50718686,0.586,0.586
HolcusAgrostisSphagnum,5,Jul,2000,05/07/2000,15.50718686,0.596,0.596
Lair,5,Jul,2000,05/07/2000,15.50718686,0.623,0.623
Luzula,5,Jul,2000,05/07/2000,15.50718686,0.65,0.65
AgFesMol,5,Jul,2000,05/07/2000,15.50718686,0.657,0.657
HolcusAgrostis,5,Jul,2000,05/07/2000,15.50718686,0.691,0.691
WetHeath,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Sphagnum,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Rumex,6,Jul,2000,06/07/2000,15.50992471,NA,NA
RichAgrostisFestuca,6,Jul,2000,06/07/2000,15.50992471,NA,NA
PoorAgrostisFestuca,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Plantago,6,Jul,2000,06/07/2000,15.50992471,NA,NA
NardusRacomitrium,6,Jul,2000,06/07/2000,15.50992471,NA,NA
NardusJuncus,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Molinia,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Luzula,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Lair,6,Jul,2000,06/07/2000,15.50992471,NA,NA
HolcusPoa,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Holcus,6,Jul,2000,06/07/2000,15.50992471,NA,NA
HolcusAgrostisSphagnum,6,Jul,2000,06/07/2000,15.50992471,NA,NA
HolcusAgrostis,6,Jul,2000,06/07/2000,15.50992471,NA,NA
FestucaRubra,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Eriophorum,6,Jul,2000,06/07/2000,15.50992471,NA,NA
DryHeath,6,Jul,2000,06/07/2000,15.50992471,NA,NA
Cliff,6,Jul,2000,06/07/2000,15.50992471,NA,NA
AgFesMol,6,Jul,2000,06/07/2000,15.50992471,NA,NA
WetHeath,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Sphagnum,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Rumex,14,Jul,2000,14/07/2000,15.53182752,NA,NA
RichAgrostisFestuca,14,Jul,2000,14/07/2000,15.53182752,NA,NA
PoorAgrostisFestuca,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Plantago,14,Jul,2000,14/07/2000,15.53182752,NA,NA
NardusRacomitrium,14,Jul,2000,14/07/2000,15.53182752,NA,NA
NardusJuncus,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Molinia,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Luzula,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Lair,14,Jul,2000,14/07/2000,15.53182752,NA,NA
HolcusPoa,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Holcus,14,Jul,2000,14/07/2000,15.53182752,NA,NA
HolcusAgrostisSphagnum,14,Jul,2000,14/07/2000,15.53182752,NA,NA
HolcusAgrostis,14,Jul,2000,14/07/2000,15.53182752,NA,NA
FestucaRubra,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Eriophorum,14,Jul,2000,14/07/2000,15.53182752,NA,NA
DryHeath,14,Jul,2000,14/07/2000,15.53182752,NA,NA
Cliff,14,Jul,2000,14/07/2000,15.53182752,NA,NA
AgFesMol,14,Jul,2000,14/07/2000,15.53182752,NA,NA
WetHeath,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Sphagnum,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Rumex,21,Jul,2000,21/07/2000,15.55099247,NA,NA
RichAgrostisFestuca,21,Jul,2000,21/07/2000,15.55099247,NA,NA
PoorAgrostisFestuca,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Plantago,21,Jul,2000,21/07/2000,15.55099247,NA,NA
NardusRacomitrium,21,Jul,2000,21/07/2000,15.55099247,NA,NA
NardusJuncus,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Molinia,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Luzula,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Lair,21,Jul,2000,21/07/2000,15.55099247,NA,NA
HolcusPoa,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Holcus,21,Jul,2000,21/07/2000,15.55099247,NA,NA
HolcusAgrostisSphagnum,21,Jul,2000,21/07/2000,15.55099247,NA,NA
HolcusAgrostis,21,Jul,2000,21/07/2000,15.55099247,NA,NA
FestucaRubra,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Eriophorum,21,Jul,2000,21/07/2000,15.55099247,NA,NA
DryHeath,21,Jul,2000,21/07/2000,15.55099247,NA,NA
Cliff,21,Jul,2000,21/07/2000,15.55099247,NA,NA
AgFesMol,21,Jul,2000,21/07/2000,15.55099247,NA,NA
NardusRacomitrium,22,Jul,2000,22/07/2000,15.55373032,0.601,0.601
Cliff,22,Jul,2000,22/07/2000,15.55373032,0.604,0.604
NardusJuncus,22,Jul,2000,22/07/2000,15.55373032,0.616,0.616
WetHeath,22,Jul,2000,22/07/2000,15.55373032,0.648,0.648
Rumex,22,Jul,2000,22/07/2000,15.55373032,0.648,0.648
RichAgrostisFestuca,22,Jul,2000,22/07/2000,15.55373032,0.662,0.662
Holcus,22,Jul,2000,22/07/2000,15.55373032,0.667,0.667
DryHeath,22,Jul,2000,22/07/2000,15.55373032,0.678,0.678
PoorAgrostisFestuca,22,Jul,2000,22/07/2000,15.55373032,0.685,0.685
Plantago,22,Jul,2000,22/07/2000,15.55373032,0.696,0.696
Molinia,22,Jul,2000,22/07/2000,15.55373032,0.696,0.696
Eriophorum,22,Jul,2000,22/07/2000,15.55373032,0.698,0.698
FestucaRubra,22,Jul,2000,22/07/2000,15.55373032,0.699,0.699
Sphagnum,22,Jul,2000,22/07/2000,15.55373032,0.703,0.703
HolcusPoa,22,Jul,2000,22/07/2000,15.55373032,0.703,0.703
HolcusAgrostisSphagnum,22,Jul,2000,22/07/2000,15.55373032,0.722,0.722
AgFesMol,22,Jul,2000,22/07/2000,15.55373032,0.723,0.723
Luzula,22,Jul,2000,22/07/2000,15.55373032,0.733,0.733
Lair,22,Jul,2000,22/07/2000,15.55373032,0.744,0.744
HolcusAgrostis,22,Jul,2000,22/07/2000,15.55373032,0.752,0.752
WetHeath,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Sphagnum,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Rumex,30,Jul,2000,30/07/2000,15.57563313,NA,NA
RichAgrostisFestuca,30,Jul,2000,30/07/2000,15.57563313,NA,NA
PoorAgrostisFestuca,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Plantago,30,Jul,2000,30/07/2000,15.57563313,NA,NA
NardusRacomitrium,30,Jul,2000,30/07/2000,15.57563313,NA,NA
NardusJuncus,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Molinia,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Luzula,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Lair,30,Jul,2000,30/07/2000,15.57563313,NA,NA
HolcusPoa,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Holcus,30,Jul,2000,30/07/2000,15.57563313,NA,NA
HolcusAgrostisSphagnum,30,Jul,2000,30/07/2000,15.57563313,NA,NA
HolcusAgrostis,30,Jul,2000,30/07/2000,15.57563313,NA,NA
FestucaRubra,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Eriophorum,30,Jul,2000,30/07/2000,15.57563313,NA,NA
DryHeath,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Cliff,30,Jul,2000,30/07/2000,15.57563313,NA,NA
AgFesMol,30,Jul,2000,30/07/2000,15.57563313,NA,NA
Plantago,15,Aug,2000,15/08/2000,15.61943874,0.259,0.259
FestucaRubra,15,Aug,2000,15/08/2000,15.61943874,0.352,0.352
HolcusAgrostisSphagnum,15,Aug,2000,15/08/2000,15.61943874,0.388,0.388
Eriophorum,15,Aug,2000,15/08/2000,15.61943874,0.461,0.461
Holcus,15,Aug,2000,15/08/2000,15.61943874,0.475,0.475
PoorAgrostisFestuca,15,Aug,2000,15/08/2000,15.61943874,0.479,0.479
Rumex,15,Aug,2000,15/08/2000,15.61943874,0.48,0.48
NardusRacomitrium,15,Aug,2000,15/08/2000,15.61943874,0.485,0.485
DryHeath,15,Aug,2000,15/08/2000,15.61943874,0.51,0.51
Luzula,15,Aug,2000,15/08/2000,15.61943874,0.514,0.514
HolcusPoa,15,Aug,2000,15/08/2000,15.61943874,0.516,0.516
Cliff,15,Aug,2000,15/08/2000,15.61943874,0.522,0.522
Lair,15,Aug,2000,15/08/2000,15.61943874,0.539,0.539
WetHeath,15,Aug,2000,15/08/2000,15.61943874,0.549,0.549
RichAgrostisFestuca,15,Aug,2000,15/08/2000,15.61943874,0.578,0.578
Molinia,15,Aug,2000,15/08/2000,15.61943874,0.578,0.578
Sphagnum,15,Aug,2000,15/08/2000,15.61943874,0.581,0.581
HolcusAgrostis,15,Aug,2000,15/08/2000,15.61943874,0.632,0.632
NardusJuncus,15,Aug,2000,15/08/2000,15.61943874,NA,NA
AgFesMol,15,Aug,2000,15/08/2000,15.61943874,NA,NA
WetHeath,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Sphagnum,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Rumex,23,Aug,2000,23/08/2000,15.64134155,NA,NA
RichAgrostisFestuca,23,Aug,2000,23/08/2000,15.64134155,NA,NA
PoorAgrostisFestuca,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Plantago,23,Aug,2000,23/08/2000,15.64134155,NA,NA
NardusRacomitrium,23,Aug,2000,23/08/2000,15.64134155,NA,NA
NardusJuncus,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Molinia,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Luzula,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Lair,23,Aug,2000,23/08/2000,15.64134155,NA,NA
HolcusPoa,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Holcus,23,Aug,2000,23/08/2000,15.64134155,NA,NA
HolcusAgrostisSphagnum,23,Aug,2000,23/08/2000,15.64134155,NA,NA
HolcusAgrostis,23,Aug,2000,23/08/2000,15.64134155,NA,NA
FestucaRubra,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Eriophorum,23,Aug,2000,23/08/2000,15.64134155,NA,NA
DryHeath,23,Aug,2000,23/08/2000,15.64134155,NA,NA
Cliff,23,Aug,2000,23/08/2000,15.64134155,NA,NA
AgFesMol,23,Aug,2000,23/08/2000,15.64134155,NA,NA
HolcusPoa,8,Sep,2000,08/09/2000,15.68514716,0.354,0.354
Holcus,8,Sep,2000,08/09/2000,15.68514716,0.434,0.434
Cliff,8,Sep,2000,08/09/2000,15.68514716,0.447,0.447
WetHeath,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Sphagnum,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Rumex,8,Sep,2000,08/09/2000,15.68514716,NA,NA
RichAgrostisFestuca,8,Sep,2000,08/09/2000,15.68514716,NA,NA
PoorAgrostisFestuca,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Plantago,8,Sep,2000,08/09/2000,15.68514716,NA,NA
NardusRacomitrium,8,Sep,2000,08/09/2000,15.68514716,NA,NA
NardusJuncus,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Molinia,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Luzula,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Lair,8,Sep,2000,08/09/2000,15.68514716,NA,NA
HolcusAgrostisSphagnum,8,Sep,2000,08/09/2000,15.68514716,NA,NA
HolcusAgrostis,8,Sep,2000,08/09/2000,15.68514716,NA,NA
FestucaRubra,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Eriophorum,8,Sep,2000,08/09/2000,15.68514716,NA,NA
DryHeath,8,Sep,2000,08/09/2000,15.68514716,NA,NA
AgFesMol,8,Sep,2000,08/09/2000,15.68514716,NA,NA
Rumex,15,Sep,2000,15/09/2000,15.70431211,0.409,0.409
NardusRacomitrium,15,Sep,2000,15/09/2000,15.70431211,0.457,0.457
Cliff,15,Sep,2000,15/09/2000,15.70431211,0.464,0.464
FestucaRubra,15,Sep,2000,15/09/2000,15.70431211,0.499,0.499
Holcus,15,Sep,2000,15/09/2000,15.70431211,0.502,0.502
PoorAgrostisFestuca,15,Sep,2000,15/09/2000,15.70431211,0.507,0.507
Sphagnum,15,Sep,2000,15/09/2000,15.70431211,0.527,0.527
Eriophorum,15,Sep,2000,15/09/2000,15.70431211,0.528,0.528
HolcusPoa,15,Sep,2000,15/09/2000,15.70431211,0.53,0.53
Luzula,15,Sep,2000,15/09/2000,15.70431211,0.535,0.535
WetHeath,15,Sep,2000,15/09/2000,15.70431211,0.56,0.56
DryHeath,15,Sep,2000,15/09/2000,15.70431211,0.571,0.571
RichAgrostisFestuca,15,Sep,2000,15/09/2000,15.70431211,0.589,0.589
HolcusAgrostisSphagnum,15,Sep,2000,15/09/2000,15.70431211,0.611,0.611
Molinia,15,Sep,2000,15/09/2000,15.70431211,0.631,0.631
HolcusAgrostis,15,Sep,2000,15/09/2000,15.70431211,0.696,0.696
Plantago,15,Sep,2000,15/09/2000,15.70431211,NA,NA
NardusJuncus,15,Sep,2000,15/09/2000,15.70431211,NA,NA
Lair,15,Sep,2000,15/09/2000,15.70431211,NA,NA
AgFesMol,15,Sep,2000,15/09/2000,15.70431211,NA,NA
WetHeath,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Sphagnum,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Rumex,24,Sep,2000,24/09/2000,15.72895277,NA,NA
RichAgrostisFestuca,24,Sep,2000,24/09/2000,15.72895277,NA,NA
PoorAgrostisFestuca,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Plantago,24,Sep,2000,24/09/2000,15.72895277,NA,NA
NardusRacomitrium,24,Sep,2000,24/09/2000,15.72895277,NA,NA
NardusJuncus,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Molinia,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Luzula,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Lair,24,Sep,2000,24/09/2000,15.72895277,NA,NA
HolcusPoa,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Holcus,24,Sep,2000,24/09/2000,15.72895277,NA,NA
HolcusAgrostisSphagnum,24,Sep,2000,24/09/2000,15.72895277,NA,NA
HolcusAgrostis,24,Sep,2000,24/09/2000,15.72895277,NA,NA
FestucaRubra,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Eriophorum,24,Sep,2000,24/09/2000,15.72895277,NA,NA
DryHeath,24,Sep,2000,24/09/2000,15.72895277,NA,NA
Cliff,24,Sep,2000,24/09/2000,15.72895277,NA,NA
AgFesMol,24,Sep,2000,24/09/2000,15.72895277,NA,NA
AgFesMol,2,Oct,2000,02/10/2000,15.75085558,-0.04,NA
Lair,2,Oct,2000,02/10/2000,15.75085558,0.036,NA
Plantago,2,Oct,2000,02/10/2000,15.75085558,0.078,NA
PoorAgrostisFestuca,2,Oct,2000,02/10/2000,15.75085558,0.081,NA
NardusJuncus,2,Oct,2000,02/10/2000,15.75085558,0.101,NA
HolcusAgrostisSphagnum,2,Oct,2000,02/10/2000,15.75085558,0.123,NA
NardusRacomitrium,2,Oct,2000,02/10/2000,15.75085558,0.126,NA
Luzula,2,Oct,2000,02/10/2000,15.75085558,0.141,NA
HolcusPoa,2,Oct,2000,02/10/2000,15.75085558,0.213,0.213
Molinia,2,Oct,2000,02/10/2000,15.75085558,0.214,0.214
Eriophorum,2,Oct,2000,02/10/2000,15.75085558,0.254,0.254
FestucaRubra,2,Oct,2000,02/10/2000,15.75085558,0.265,0.265
Rumex,2,Oct,2000,02/10/2000,15.75085558,0.296,0.296
Cliff,2,Oct,2000,02/10/2000,15.75085558,0.303,0.303
Sphagnum,2,Oct,2000,02/10/2000,15.75085558,0.306,0.306
DryHeath,2,Oct,2000,02/10/2000,15.75085558,0.318,0.318
HolcusAgrostis,2,Oct,2000,02/10/2000,15.75085558,0.363,0.363
Holcus,2,Oct,2000,02/10/2000,15.75085558,0.369,0.369
WetHeath,2,Oct,2000,02/10/2000,15.75085558,0.388,0.388
RichAgrostisFestuca,2,Oct,2000,02/10/2000,15.75085558,0.417,0.417
NardusRacomitrium,10,Oct,2000,10/10/2000,15.77275838,0.482,0.482
Plantago,10,Oct,2000,10/10/2000,15.77275838,0.486,0.486
